Family,Member,Original_Image_Name,Aligned_Image_Path,Detection_Score,Age,Detected_Gender,Name,True_Gender,Relationships
F0980,MID1,P10323_face3.jpg,data/processed/fiw/train/train-faces/F0980/MID1/P10323_face3.jpg,0.8664965,37,F,dilma,f,"[0, 4, 5, 1, 6, 'dilma', 'f']"
F0980,MID1,P10329_face3.jpg,data/processed/fiw/train/train-faces/F0980/MID1/P10329_face3.jpg,0.85186756,26,F,dilma,f,"[0, 4, 5, 1, 6, 'dilma', 'f']"
F0980,MID1,P10327_face0.jpg,data/processed/fiw/train/train-faces/F0980/MID1/P10327_face0.jpg,0.85356593,49,F,dilma,f,"[0, 4, 5, 1, 6, 'dilma', 'f']"
F0980,MID1,P10325_face1.jpg,data/processed/fiw/train/train-faces/F0980/MID1/P10325_face1.jpg,0.8593799,33,F,dilma,f,"[0, 4, 5, 1, 6, 'dilma', 'f']"
F0980,MID3,P10324_face0.jpg,data/processed/fiw/train/train-faces/F0980/MID3/P10324_face0.jpg,0.83439445,78,M,carlos,m,"[5, 4, 0, 0, 6, 'carlos', 'm']"
F0980,MID2,P10329_face0.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10329_face0.jpg,0.8629054,42,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0980,MID2,P10325_face3.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10325_face3.jpg,0.86747223,34,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0980,MID2,P10327_face1.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10327_face1.jpg,0.812295,32,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0980,MID2,P10326_face0.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10326_face0.jpg,0.8540439,30,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0980,MID2,P10328_face4.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10328_face4.jpg,0.7567576,26,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0980,MID2,P10323_face0.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10323_face0.jpg,0.8589138,30,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0980,MID2,P10324_face2.jpg,data/processed/fiw/train/train-faces/F0980/MID2/P10324_face2.jpg,0.8863714,36,F,paula,f,"[1, 0, 1, 3, 4, 'paula', 'f']"
F0984,MID6,P10368_face3.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10368_face3.jpg,0.8586867,22,F,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID6,P10371_face4.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10371_face4.jpg,0.7873373,32,F,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID6,P10369_face19.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10369_face19.jpg,0.88088465,27,F,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID6,P10367_face3.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10367_face3.jpg,0.8194913,26,F,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID6,P10366_face2.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10366_face2.jpg,0.76341116,25,F,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID6,P10372_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10372_face1.jpg,0.6980473,45,M,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID6,P10364_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID6/P10364_face0.jpg,0.85271513,23,F,kalyl,m,"[1, 1, 2, 2, 2, 0, 2]"
F0984,MID4,P10369_face13.jpg,data/processed/fiw/train/train-faces/F0984/MID4/P10369_face13.jpg,0.864204,31,F,gabriel,m,"[1, 1, 2, 0, 2, 2, 2]"
F0984,MID4,P10366_face6.jpg,data/processed/fiw/train/train-faces/F0984/MID4/P10366_face6.jpg,0.864698,22,F,gabriel,m,"[1, 1, 2, 0, 2, 2, 2]"
F0984,MID4,P10372_face4.jpg,data/processed/fiw/train/train-faces/F0984/MID4/P10372_face4.jpg,0.829804,8,M,gabriel,m,"[1, 1, 2, 0, 2, 2, 2]"
F0984,MID4,P10368_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID4/P10368_face1.jpg,0.8604873,14,F,gabriel,m,"[1, 1, 2, 0, 2, 2, 2]"
F0984,MID4,P10364_face4.jpg,data/processed/fiw/train/train-faces/F0984/MID4/P10364_face4.jpg,0.86701334,22,M,gabriel,m,"[1, 1, 2, 0, 2, 2, 2]"
F0984,MID2,P10363_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10363_face0.jpg,0.82980144,27,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID2,P10372_face5.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10372_face5.jpg,0.82374275,40,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID2,P10371_face2.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10371_face2.jpg,0.8748047,37,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID2,P10366_face3.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10366_face3.jpg,0.8428217,27,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID2,P10368_face6.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10368_face6.jpg,0.8765485,43,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID2,P10369_face10.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10369_face10.jpg,0.83372855,39,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID2,P10365_face2.jpg,data/processed/fiw/train/train-faces/F0984/MID2/P10365_face2.jpg,0.7369567,30,F,dayane,f,"[5, 0, 4, 4, 4, 4, 4]"
F0984,MID5,P10367_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10367_face1.jpg,0.85227346,26,M,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID5,P10369_face20.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10369_face20.jpg,0.8463441,21,F,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID5,P10371_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10371_face0.jpg,0.8524675,23,M,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID5,P10368_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10368_face0.jpg,0.84717214,23,F,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID5,P10372_face2.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10372_face2.jpg,0.7597013,24,M,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID5,P10364_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10364_face1.jpg,0.8616916,22,F,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID5,P10366_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID5/P10366_face1.jpg,0.74552053,23,F,joao,m,"[1, 1, 2, 2, 0, 2, 2]"
F0984,MID7,P10368_face2.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10368_face2.jpg,0.8707864,30,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10364_face3.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10364_face3.jpg,0.8608906,26,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10365_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10365_face0.jpg,0.8736175,44,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10372_face3.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10372_face3.jpg,0.86512613,47,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10369_face15.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10369_face15.jpg,0.8832494,35,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10366_face4.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10366_face4.jpg,0.8197148,30,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10371_face3.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10371_face3.jpg,0.8756582,33,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID7,P10370_face4.jpg,data/processed/fiw/train/train-faces/F0984/MID7/P10370_face4.jpg,0.8499279,30,F,kaory,f,"[1, 1, 2, 2, 2, 2, 0]"
F0984,MID3,P10370_face7.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10370_face7.jpg,0.822424,34,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID3,P10366_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10366_face0.jpg,0.74613863,25,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID3,P10369_face16.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10369_face16.jpg,0.86995006,32,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID3,P10372_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10372_face0.jpg,0.68666404,63,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID3,P10371_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10371_face1.jpg,0.8060478,33,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID3,P10364_face5.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10364_face5.jpg,0.83449805,27,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID3,P10368_face5.jpg,data/processed/fiw/train/train-faces/F0984/MID3/P10368_face5.jpg,0.83525974,30,F,kauana,f,"[1, 1, 0, 2, 2, 2, 2]"
F0984,MID1,P10365_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10365_face1.jpg,0.7507865,45,M,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10367_face0.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10367_face0.jpg,0.78883976,36,F,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10372_face6.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10372_face6.jpg,0.79951155,39,M,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10369_face12.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10369_face12.jpg,0.6704853,33,M,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10364_face2.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10364_face2.jpg,0.8349485,26,F,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10366_face5.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10366_face5.jpg,0.8605134,26,F,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10371_face5.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10371_face5.jpg,0.81740314,29,M,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10370_face11.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10370_face11.jpg,0.8289702,35,M,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10368_face4.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10368_face4.jpg,0.8067979,30,M,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,MID1,P10363_face1.jpg,data/processed/fiw/train/train-faces/F0984/MID1/P10363_face1.jpg,0.8522888,28,F,anderson,m,"[0, 5, 4, 4, 4, 4, 4]"
F0984,unrelated_and_nonfaces,P10369_face7.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face7.jpg,0.82300925,25,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face6.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face6.jpg,0.75182253,39,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face0.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face0.jpg,0.886039,30,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face10.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face10.jpg,0.8313427,20,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face14.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face14.jpg,0.8094268,29,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face0.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face0.jpg,0.71087956,34,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face8.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face8.jpg,0.7980401,27,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face12.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face12.jpg,0.77164555,32,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face11.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face11.jpg,0.8399074,34,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face9.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face9.jpg,0.69026226,31,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10367_face2.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10367_face2.jpg,0.8320872,26,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face17.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face17.jpg,0.6553177,29,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face9.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face9.jpg,0.76763695,26,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face18.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face18.jpg,0.7907181,31,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face6.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face6.jpg,0.8829764,34,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face2.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face2.jpg,0.61852974,32,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face3.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face3.jpg,0.81329155,32,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face3.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face3.jpg,0.58902276,37,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face13.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face13.jpg,0.7909905,25,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face2.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face2.jpg,0.85548526,34,F,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face8.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face8.jpg,0.77654696,28,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10369_face21.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10369_face21.jpg,0.7654183,35,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face5.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face5.jpg,0.7813445,27,M,Unknown,Unknown,[]
F0984,unrelated_and_nonfaces,P10370_face1.jpg,data/processed/fiw/train/train-faces/F0984/unrelated_and_nonfaces/P10370_face1.jpg,0.8119218,33,F,Unknown,Unknown,[]
F0985,MID1,P10378_face2.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10378_face2.jpg,0.8568898,47,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10377_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10377_face0.jpg,0.8168246,74,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10374_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10374_face0.jpg,0.7900483,50,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10379_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10379_face0.jpg,0.7870036,48,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10375_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10375_face1.jpg,0.84426993,49,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10382_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10382_face0.jpg,0.7893724,47,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10381_face2.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10381_face2.jpg,0.85377574,60,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10373_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10373_face1.jpg,0.8406957,51,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10380_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10380_face0.jpg,0.82790005,35,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID1,P10376_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID1/P10376_face0.jpg,0.8302706,45,M,wanderlei,m,"[0, 5, 4, 4, 'wanderlei', 'm']"
F0985,MID3,P10378_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID3/P10378_face1.jpg,0.81706274,30,F,rafaela,f,"[1, 1, 0, 2, 'rafaela', 'f']"
F0985,MID4,P10380_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID4/P10380_face1.jpg,0.84543663,19,F,thor,m,"[1, 1, 2, 0, 'thor', 'm']"
F0985,MID4,P10381_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID4/P10381_face0.jpg,0.8784667,29,F,thor,m,"[1, 1, 2, 0, 'thor', 'm']"
F0985,MID4,P10379_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID4/P10379_face1.jpg,0.8791719,23,M,thor,m,"[1, 1, 2, 0, 'thor', 'm']"
F0985,unrelated_and_nonfaces,P10378_face0.jpg,data/processed/fiw/train/train-faces/F0985/unrelated_and_nonfaces/P10378_face0.jpg,0.61440855,33,F,Unknown,Unknown,[]
F0985,MID2,P10374_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10374_face1.jpg,0.85122055,42,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0985,MID2,P10375_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10375_face0.jpg,0.86035293,43,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0985,MID2,P10377_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10377_face1.jpg,0.844293,45,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0985,MID2,P10381_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10381_face1.jpg,0.86310756,33,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0985,MID2,P10376_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10376_face1.jpg,0.81303734,47,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0985,MID2,P10382_face1.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10382_face1.jpg,0.82140195,42,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0985,MID2,P10373_face0.jpg,data/processed/fiw/train/train-faces/F0985/MID2/P10373_face0.jpg,0.87897205,37,F,tea,f,"[5, 0, 4, 4, 'tea', 'f']"
F0987,MID13,P10400_face10.jpg,data/processed/fiw/train/train-faces/F0987/MID13/P10400_face10.jpg,0.78794044,26,F,pablo,m,"[0, 0, 0, 0, 3, 3, 0]"
F0987,MID13,P10402_face10.jpg,data/processed/fiw/train/train-faces/F0987/MID13/P10402_face10.jpg,0.78342324,24,F,pablo,m,"[0, 0, 0, 0, 3, 3, 0]"
F0987,MID13,P10396_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID13/P10396_face2.jpg,0.7276895,29,M,pablo,m,"[0, 0, 0, 0, 3, 3, 0]"
F0987,MID9,P10402_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P10402_face0.jpg,0.7540414,30,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P04218_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P04218_face2.jpg,0.70996463,29,F,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P04220_face3.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P04220_face3.jpg,0.84025884,37,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P10400_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P10400_face0.jpg,0.80602056,37,F,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02452_face1.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02452_face1.jpg,0.86591583,56,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02445_face4.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02445_face4.jpg,0.84335786,43,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02450_face1.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02450_face1.jpg,0.8637924,48,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P04223_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P04223_face2.jpg,0.7255951,38,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02449_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02449_face0.jpg,0.88187915,46,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P04222_face20.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P04222_face20.jpg,0.8491557,52,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P04221_face1.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P04221_face1.jpg,0.82287645,57,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02454_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02454_face2.jpg,0.86159694,48,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02455_face1.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02455_face1.jpg,0.86762923,66,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P04215_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P04215_face0.jpg,0.8035863,49,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02446_face3.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02446_face3.jpg,0.7750992,46,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P02448_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P02448_face0.jpg,0.84114736,44,M,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID9,P10396_face11.jpg,data/processed/fiw/train/train-faces/F0987/MID9/P10396_face11.jpg,0.8556889,41,F,felipe,m,"[0, 0, 0, 0, 3, 3, 1]"
F0987,MID3,P02452_face3.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P02452_face3.jpg,0.799489,31,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P02454_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P02454_face0.jpg,0.7869938,49,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P02446_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P02446_face0.jpg,0.6714522,28,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P04220_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P04220_face2.jpg,0.6861169,28,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P02450_face3.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P02450_face3.jpg,0.8133211,31,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10397_face5.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10397_face5.jpg,0.7182977,26,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10399_face30.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10399_face30.jpg,0.799302,30,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10396_face13.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10396_face13.jpg,0.75844735,35,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10406_face1.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10406_face1.jpg,0.8274785,19,M,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10404_face1.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10404_face1.jpg,0.828262,25,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10405_face0.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10405_face0.jpg,0.7677458,30,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P02448_face5.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P02448_face5.jpg,0.83324564,26,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P04221_face3.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P04221_face3.jpg,0.8067013,25,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10401_face4.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10401_face4.jpg,0.80835587,24,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10400_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10400_face2.jpg,0.7452172,3,M,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P10398_face4.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P10398_face4.jpg,0.8186097,31,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P02451_face2.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P02451_face2.jpg,0.7896766,25,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
F0987,MID3,P04222_face15.jpg,data/processed/fiw/train/train-faces/F0987/MID3/P04222_face15.jpg,0.8130135,26,F,leonor,f,"[1, 1, 0, 2, 3, 3, 0]"
